"area"	"key"	"local"
"424"	"CO"	"5317"	"Lower Colorado River Basin site-specific standards"
"425"	"CO"	"5318"	"South Platte, Laramie, Republican and Smoky Hill basins site-specific standards"
"426"	"CO"	"5459"	"direct use water supply lakes and reservoirs"
"427"	"CT"	"989"	"class aa"
"428"	"CT"	"990"	"class aa & a waters"
"429"	"CT"	"991"	"class aa waters"
"430"	"CT"	"992"	"class aa, a & b"
"431"	"CT"	"993"	"class aa, a, & b"
"432"	"CT"	"994"	"class aa, a, & b waters"
"433"	"CT"	"995"	"class aa, a, b"
"434"	"CT"	"996"	"class b waters"
"435"	"CT"	"997"	"class b, sa & sb waters"
"436"	"CT"	"998"	"class sa & sb"
"437"	"CT"	"999"	"class sa & sb waters"
"438"	"CT"	"1000"	"class sb waters, shell fishing - indirect consumption"
"439"	"CT"	"1001"	"classs sa waters, shell fishing - direct consumption"
"440"	"CT"	"1002"	"recreation, all other recreational uses"
"441"	"CT"	"1003"	"recreation, all other recreational uses, classes sa and sb"
"442"	"CT"	"1004"	"recreation, designated swimming"
"443"	"CT"	"1005"	"recreation, designated swimming, classes sa and sb"
"444"	"CT"	"1006"	"recreation, non-designated swimming"
"445"	"CT"	"1007"	"site specific - class aa, a & b"
"446"	"DE"	"1008"	"all waters of the state"
"447"	"DE"	"1009"	"delaware river basin zone 1a"
"448"	"DE"	"1010"	"delaware river basin zone 1b"
"449"	"DE"	"1011"	"delaware river basin zone 1c"
"450"	"DE"	"1012"	"delaware river basin zone 1d"
"451"	"DE"	"1013"	"delaware river basin zone 1e"
"452"	"DE"	"1014"	"delaware river basin zone 2"
"453"	"DE"	"1015"	"delaware river basin zone 2 - above rm 117.81"
"454"	"DE"	"1016"	"delaware river basin zone 3"
"455"	"DE"	"1017"	"delaware river basin zone 3 at rm 98"
"456"	"DE"	"1018"	"delaware river basin zone 4"
"457"	"DE"	"1019"	"delaware river basin zone 4, above river mile 81.8"
"458"	"DE"	"1020"	"delaware river basin zone 4, below river mile 81.8"
"459"	"DE"	"1021"	"delaware river basin zone 5"
"460"	"DE"	"1022"	"delaware river basin zone 5, river mile 59.5"
"461"	"DE"	"1023"	"delaware river basin zone 5, river mile 70.0"
"462"	"DE"	"1024"	"delaware river basin zone 5, river mile 78.8"
"463"	"DE"	"1025"	"delaware river basin zone 6"
"464"	"DE"	"1026"	"delaware river basin zone c3, c5"
"465"	"DE"	"1027"	"delaware river basin zone n1"
"466"	"DE"	"1028"	"delaware river basin zones c1, c2, c4, c6"
"467"	"DE"	"1029"	"delaware river basin zones c7"
"468"	"DE"	"1030"	"delaware river basin zones c7, c8"
"469"	"DE"	"1031"	"delaware river basin zones e, w1, w2"
"470"	"DE"	"1032"	"delaware river basin zones n2"
"471"	"DE"	"1033"	"delaware river estuary"
"472"	"DE"	"1034"	"delaware river estuary and bay"
"473"	"DE"	"1035"	"delaware river estuary, zones 2 and 3"
"474"	"DE"	"1036"	"human carcingoens; all-waters of the state not designated public water supply"
"475"	"DE"	"1037"	"human carcinogens; waters of the state designated public water supply sources"
"476"	"DE"	"1038"	"nanticoke river from the upstream-most limits of the city of seaford to the maryland state line and broad creek from the upstream-most limits of the town of laurel to the confluence with the nanticoke river"
"477"	"DE"	"1039"	"primary contact recreation fresh waters"
"478"	"DE"	"1040"	"primary contact recreation marine waters"
"479"	"DE"	"1041"	"secondary contact recreation fresh waters"
"480"	"DE"	"1042"	"secondary contact recreation marine waters"
"481"	"DE"	"1043"	"systemic toxicants; all-waters of the state not designated public water supply"
"482"	"DE"	"1044"	"systemic toxicants; waters of the state designated public water supply sources"
"483"	"DE"	"1045"	"tidal portion of indian river, little assawoman bay, and rehoboth bay"
"484"	"DE"	"4028"	"aquatic life protection"
"485"	"DE"	"4084"	"Marine Coastal Recreation Waters from the Delaware Bay to the Maryland State Line"
"486"	"DE"	"5331"	"fresh waters"
"487"	"DE"	"5332"	"marine waters"
"488"	"DE"	"5333"	"cold water fisheries (put and take)"
"489"	"DE"	"5334"	"Murderkill River from the Route 1 Bridge to the Confluence with the Delaware Bay"
"490"	"DE"	"5335"	"harvestable shellfish waters"
"491"	"DE"	"5336"	"protection of human health"
"492"	"DC"	"1046"	"class a waters"
"493"	"DC"	"1047"	"class b waters"
"494"	"DC"	"1048"	"class c waters"
"495"	"DC"	"1049"	"class d waters"
"496"	"304A"	"4029"	"Aquatic Life"
"497"	"304A"	"4030"	"Human Health"
"498"	"304A"	"4031"	"Organoleptic"
"499"	"FL"	"1050"	"Choctawhatchee Bay"
"500"	"FL"	"1051"	"Springs Coast (Crystal River to Anclote River)"
"501"	"FL"	"1053"	"Apalachicola Bay and Alligator Harbor"
"502"	"FL"	"1056"	"Florida Keys"
"503"	"FL"	"1059"	"Perdido Bay"
"504"	"FL"	"1066"	"Biscayne Bay"
"505"	"FL"	"1067"	"Florida Bay"
"506"	"FL"	"1068"	"Lake Worth Lagoon"
"507"	"FL"	"1076"	"Clam Bay"
"508"	"FL"	"1077"	"class i, class iii predominantly fresh waters, and class iii-limited predominantly freshwaters"
"509"	"FL"	"1078"	"class i: potable water supplies"
"510"	"FL"	"1079"	"class i: potable water supplies and class iv: agricultural water supplies"
"511"	"FL"	"1080"	"class i: potable water supply"
"512"	"FL"	"1081"	"class ii, class iii predominantly marine waters, and class iii-limited predominantly marine waters"
"513"	"FL"	"1082"	"class ii: shellfish propagation or harvesting"
"514"	"FL"	"1083"	"class ii: shellfish propagation/harvesting"
"515"	"FL"	"1084"	"class iii and class iii-limited, fish consumption, recreation, propagation and maintenance of a healthy, well-balanced population of fish and wildlife"
"516"	"FL"	"1085"	"class iii waters: fish consumption, recreation, propagation and maintenance of a healthy, well-balanced population of fish and wildlife"
"517"	"FL"	"1086"	"class iii: fresh water"
"518"	"FL"	"1087"	"class iii: marine water"
"519"	"FL"	"1088"	"class iv waters: agricultural water supplies"
"520"	"FL"	"1089"	"class iv: agricultural water supplies"
"521"	"FL"	"1090"	"class v: navigation, utility & industrial use"
"522"	"FL"	"1091"	"class v: navigation, utility and industrial use"
"523"	"FL"	"1092"	"classes i, ii, iii, and iv"
"524"	"FL"	"1094"	"Clearwater Harbor/St. Joeseph Sound"
"525"	"FL"	"1100"	"Charlotte Harbor/Estero Bay"
"526"	"FL"	"1103"	"Nassau River Estuary"
"527"	"FL"	"1112"	"lakes, >40 platinum cobalt units"
"528"	"FL"	"1113"	"lakes, ≤40 platinum cobalt units and >20 mg/l caco3"
"529"	"FL"	"1114"	"lakes, ≤40 platinum cobalt units and ≤20 mg/l caco3"
"530"	"FL"	"1116"	"Pensacola Bay"
"531"	"FL"	"1117"	"Halifax River Estuary"
"532"	"FL"	"1120"	"Loxahatchee River Estuary"
"533"	"FL"	"1145"	"Tampa Bay"
"534"	"FL"	"1158"	"Sarasota Bay"
"535"	"FL"	"1168"	"St. Andrew Bay"
"536"	"FL"	"1172"	"St. Joseph Bay"
"537"	"FL"	"1176"	"streams, north central"
"538"	"FL"	"1177"	"streams, panhandle east"
"539"	"FL"	"1178"	"streams, panhandle west"
"540"	"FL"	"1179"	"streams, peninsular"
"541"	"FL"	"1180"	"streams, west central"
"542"	"FL"	"1181"	"Suwannee, Waccasassa, and Withlacoochee River Estuaries"
"543"	"FL"	"1183"	"Tidal Cocohatchee River/Ten Thousand Islands"
"544"	"FL"	"1186"	"Guana River/Tolomato River/Matanzas River (GTM) Estuary"
"545"	"FL"	"3945"	"Surface Waters: Minimum Criteria"
"546"	"FL"	"4183"	"Big Bend and Apalachee Bay"
"547"	"FL"	"4184"	"Big Bend and Apalachee Bay – Fenholloway River Estuary"
"548"	"FL"	"4185"	"Intracoastal Waterway (ICWW)"
"549"	"FL"	"4186"	"Intracoastal Waterway (ICWW) – Palm Coast"
"550"	"FL"	"4187"	"St. Lucie Estuary"
"551"	"FL"	"4188"	"St. Lucie Estuary – Manatee Creek"
"552"	"FL"	"4189"	"Indian River Lagoon, Banana River Lagoon, and Mosquito Lagoon"
"553"	"FL"	"4190"	"Indian River Lagoon, Banana River Lagoon, and Mosquito Lagoon – Sebastian River Estuary"
"554"	"FL"	"4191"	"Lower St. Johns River and Tributaries (predominantly marine)"
"555"	"FL"	"4192"	"St. Marys River"
"556"	"FL"	"4203"	"Suwannee, Waccasassa, and Withlacoochee River Estuaries – Waccasassa Offshore"
"557"	"FL"	"4204"	"Tampa Bay - Alafia River Estuary"
"558"	"FL"	"4446"	"Hillsboro Canal Tributary"
"559"	"FL"	"4447"	"Holmes Creek"
"560"	"FL"	"4448"	"Myrtle Slough"
"561"	"FL"	"4449"	"Peace Creek Canal - Lake Wales"
"562"	"FL"	"4450"	"Peace Creek Canal - Winter Haven"
"563"	"FL"	"4451"	"Spring Creek"
"564"	"FL"	"4452"	"Thomas Creek"
"565"	"FL"	"4453"	"Turkey Creek"
"566"	"FL"	"4454"	"Withlacoochee River"
"567"	"FL"	"4455"	"Fenholloway River (Nearshore)"
"568"	"FL"	"4456"	"Orange County"
"569"	"FL"	"4457"	"Pace Swamp"
"570"	"FL"	"4458"	"St. Johns River"
"571"	"FL"	"4459"	"Crystal River Canal System"
"572"	"FL"	"4460"	"Fenholloway River"
"573"	"GA"	"1199"	"all other classifications (except drinking water supplies)"
"574"	"GA"	"1200"	"carters lake"
"575"	"GA"	"1204"	"drinking water supplies"
"576"	"GA"	"1207"	"fishing"
"577"	"GA"	"1210"	"lake allatoona"
"578"	"GA"	"1216"	"lake jackson"
"579"	"GA"	"1218"	"lake sidney lanier"
"580"	"GA"	"1225"	"lake walter f. george"
"581"	"GA"	"1228"	"recreation"
"582"	"GA"	"1233"	"west point lake"
"583"	"GA"	"3946"	"all waters"
"584"	"GA"	"3947"	"coastal fishing"
"585"	"GA"	"5261"	"drinking water supplies - waters designated as trout streams"
"586"	"GA"	"5262"	"drinking water supplies - waters designated as secondary trout waters"
"587"	"GA"	"5263"	"drinking water supplies - waters supporting warm water species of fish"
"588"	"GA"	"5264"	"recreation - designated trout streams"
"589"	"GA"	"5265"	"recreation - waters supporting warm water fish species"
"590"	"GA"	"5266"	"recreation - waters designated as secondary trout waters"
"591"	"GA"	"5267"	"fishing - designated trout streams"
"592"	"GA"	"5268"	"fishing - waters supporting warm water species of fish"
"593"	"GA"	"5269"	"fishing - waters designated as secondary trout waters"
"594"	"GA"	"5270"	"Yellow Jacket Creek at Hammet Road to West Point Lake"
"595"	"GA"	"5271"	"New River at Hwy 100 to West Point Lake"
"596"	"GA"	"5272"	"Chattahoochee River at U.S. 27 to West Point Lake"
"597"	"GA"	"5273"	"South River at Island Shoals to Lake Jackson"
"598"	"GA"	"5274"	"Yellow River at Georgia Highway 212 to Lake Jackson"
"599"	"GA"	"5275"	"Alcovy River at Newton Factory Bridge Road to Lake Jackson"
"600"	"GA"	"5276"	"Tussahaw Creek at Fincherville Road to Lake Jackson"
"601"	"GA"	"5277"	"Etowah River at State Highway 5 spur and 140, at the USGS gage to Lake Allatoona"
"602"	"GA"	"5278"	"Little River at State Highway 5 (Highway 754) to Lake Allatoona"
"603"	"GA"	"5279"	"Noonday Creek at North Rope Mill Road to Lake Allatoona"
"604"	"GA"	"5280"	"Shoal Creek at State Highway 108 (Fincher Road) to Lake Allatoona"
"605"	"GA"	"5281"	"Chattahoochee River at Belton Bridge Road to Lake Sidney Lanier"
"606"	"GA"	"5282"	"Chestatee River at Georgia Highway 400 to Lake Sidney Lanier"
"607"	"GA"	"5283"	"Flat Creek at McEver Road to Lake Sidney Lanier"
"608"	"GA"	"5284"	"Coosawattee River at Old Highway"
"609"	"GA"	"5285"	"Mountaintown Creek at U.S. Highway 76"
"610"	"GA"	"5286"	"Lake Oconee"
"611"	"GA"	"5287"	"Lake Sinclair"
"612"	"HI"	"1238"	"all waters: fish consumption"
"613"	"HI"	"1242"	"embayments"
"614"	"HI"	"1243"	"estuaries: all except pearl harbor"
"615"	"HI"	"1247"	"inland surface waters"
"616"	"HI"	"1248"	"kona coast - island of hawaii"
"617"	"HI"	"1249"	"kona coast - island of hawaii: where salinity > 32.00 ppt"
"618"	"HI"	"1250"	"kona coast - island of hawaii: where salinity ≤ 32.00 ppt"
"619"	"HI"	"1253"	"oceanic waters"
"620"	"HI"	"1254"	"open coastal waters"
"621"	"HI"	"1255"	"open coastal waters: dry season"
"622"	"HI"	"1256"	"open coastal waters: wet season"
"623"	"HI"	"1257"	"estuaries: pearl harbor only"
"624"	"HI"	"1260"	"streams"
"625"	"HI"	"1263"	"wetlands"
"626"	"HI"	"3948"	"all waters"
"627"	"HI"	"3949"	"streams: wet season"
"628"	"HI"	"3950"	"streams: dry season"
"629"	"HI"	"3951"	"embayments: wet criteria"
"630"	"HI"	"3952"	"embayments: dry criteria"
"631"	"HI"	"5192"	"sand beaches"
"632"	"HI"	"5193"	"marine pools and protected coves"
"633"	"HI"	"5194"	"reef flats and reef communities"
"634"	"HI"	"5195"	"soft bottom communities"
"635"	"ID"	"1268"	"domestic water supply"
"636"	"ID"	"1269"	"aquatic life use"
"637"	"ID"	"1270"	"primary contact recreation"
"638"	"ID"	"1274"	"secondary contact recreation"
"639"	"ID"	"3953"	"waters designated for aquatic life, recreation, or domestic water supply"
"640"	"ID"	"5218"	"Cold water aquatic life use"
"641"	"ID"	"5219"	"Cold water aquatic life use: Fish in early life stages are likely present"
"642"	"ID"	"5220"	"Cold water aquatic life use: Fish in early life stages are likely absent"
"643"	"ID"	"5221"	"Cold water aquatic life use: salmonid spawning"
"644"	"ID"	"5222"	"Cold water aquatic life use: bull trout criteria"
"645"	"ID"	"5223"	"Cold water aquatic life use: Kootenai River from Bonners Ferry to Shorty's Island"
"646"	"ID"	"5224"	"Seasonal cold water aquatic life use"
"647"	"ID"	"5225"	"Warm water aquatic life use"
"648"	"ID"	"5226"	"Warm water aquatic life use: Fish in early life stages are likely present"
"649"	"ID"	"5227"	"Warm water aquatic life use: Fish in early life stages are likely absent"
"650"	"ID"	"5228"	"public swimming beaches"
"651"	"ID"	"5229"	"Waters discharged from dams, reservoirs, and hydroelectric facilities: waters below existing facilities"
"652"	"ID"	"5230"	"Waters discharged from dams, reservoirs, and hydroelectric facilities: modifications of existing facilities or for new facilities for cutthorat trout fish species"
"653"	"ID"	"5231"	"Waters discharged from dams, reservoirs, and hydroelectric facilities: modifications of existing facilities or for new facilities for Kokanee and Chinook salmon"
"654"	"ID"	"5232"	"Waters discharged from dams, reservoirs, and hydroelectric facilities: modifications of existing facilities or for new facilities for bull trout"
"655"	"ID"	"5233"	"Waters discharged from dams, reservoirs, and hydroelectric facilities: waters below American Falls Dam"
"656"	"ID"	"5234"	"Boise River from Veterans State Park to its mouth, SW-1 and SW-5"
"657"	"ID"	"5235"	"Boise River from the Lander St. wastewater outfall to where the channels of the Boise River become fully mixed downstream of Eagle Island, SW-3a"
"658"	"ID"	"5236"	"Indian Creek, SW-3a"
"659"	"ID"	"5237"	"Boise River, SW-5 and SW-11a"
"660"	"ID"	"5238"	"Spokane River, subsection 110.12, HUC 17010305, Units P-3 and P-4"
"661"	"ID"	"5239"	"South Fork Coeur D'Alene Subbasin, subsection 110.09, HUC 17010302"
"662"	"ID"	"5240"	"Snake River, subsection 140.13, HUC 17050115, Unit SW1; and subsection 140.19, HUC 17050201, units SW1, SW2, SW3, and SW4"
"663"	"ID"	"5241"	"Snake River, subsection 130.01, HUC 17060101, unit S1, S2, and S3"
"664"	"ID"	"5242"	"Blackfoot River - confluence of Lanes and Diamond Creeks to Blackfoot Reservoir (unit US-10), and all tributaries therof"
"665"	"ID"	"5243"	"Georgetown Creek - source to mouth (unit B-22), and all tributaries therof"
"666"	"ID"	"5244"	"Sage Creek – source to mouth (unit US-9) including, Hoopes Spring channel downstream of the spring complex, South Fork Sage Creek downstream of the spring complex, Sage Creek downstream of the confluence of Hoopes Spring with Sage Creek to its confluence with Crow Creek, and tributaries; excluding North Fork Sage Creek, Pole Canyon Creek, and their tributaries"
"667"	"ID"	"5245"	"Crow Creek – Downstream of Sage Creek confluence to Wyoming state line (US-8)"
"668"	"ID"	"5246"	"Site-specific criteria for portions of Idaho"
"669"	"ID"	"5247"	"point source wastewater treatment"
"670"	"IL"	"1276"	"all waters: general use"
"671"	"IL"	"1277"	"lake michigan basin"
"672"	"IL"	"1278"	"lake michigan basin; wildlife standards"
"673"	"IL"	"1279"	"lake michigan, open water"
"674"	"IL"	"1280"	"open waters of lake michigan"
"675"	"IL"	"1282"	"public and food processing water supply"
"676"	"IL"	"1283"	"Chicago Area Waterway System and Lower Des Plaines River"
"677"	"IL"	"1285"	"wildlife criteria"
"678"	"IL"	"4123"	"Chicago Sanitary and Ship Canal"
"679"	"IL"	"4124"	"Long Point Slough and its Unnamed Tributary"
"680"	"IL"	"4125"	"Lower Des Plaines River"
"681"	"IL"	"4126"	"Mississippi River North"
"682"	"IL"	"4127"	"Mississippi River North Central"
"683"	"IL"	"4128"	"Mississippi River South"
"684"	"IL"	"4129"	"Mississippi River South Central"
"685"	"IL"	"4130"	"Mud Run Creek"
"686"	"IL"	"4131"	"Ohio River"
"687"	"IL"	"4132"	"Salt Creek, Higgins Creek, west Branch of the Dupage River, Des Plaines River"
"688"	"IL"	"4133"	"Schoenberger Creek; Unnamed Tributary of Cahokia Canal"
"689"	"IL"	"4134"	"Segments of the Sangamon River and the Illinois River"
"690"	"IL"	"4135"	"Sugar Creek and its Unnamed Tributary"
"691"	"IL"	"4136"	"Unnamed Tributary of Salt Creek, Salt Creek, and Little Wabash River"
"692"	"IL"	"4137"	"Unnamed Tributary of the South Branch Edwards River and South Branch Edwards River"
"693"	"IL"	"4138"	"Unnamed Tributary of the Vermilion River"
"694"	"IL"	"4139"	"Unnamed Tributary of Wood River Creek"
"695"	"IL"	"4140"	"Unnamed Tributary to Dutch Creek"
"696"	"IL"	"4141"	"Wabash River"
"697"	"IN"	"1286"	"all waters except within great lakes - coldwater fish"
"698"	"IN"	"1287"	"all waters except within great lakes - outside of mixing zone"
"699"	"IN"	"1288"	"drinking; human cancer criteria"
"700"	"IN"	"1289"	"drinking; non cancer criteria"
"701"	"IN"	"1290"	"full body contact recreational uses"
"702"	"IN"	"1291"	"full body contact recreational uses -  great lakes"
"703"	"IN"	"1292"	"full body contact recreational uses - all waters except within great lakes"
"704"	"IN"	"1293"	"industrial water supply"
"705"	"IN"	"1294"	"lake michigan at drinking water intakes"
"706"	"IN"	"1295"	"non-drinking; human cancer criteria"
"707"	"IN"	"1296"	"non-drinking; non cancer criteria"
"708"	"IN"	"1299"	"open waters of lake michigan"
"709"	"IN"	"1300"	"outside of mixing zone"
"710"	"IN"	"1301"	"outside of mixing zone--except the ohio river and interstate wabash river"
"711"	"IN"	"1302"	"outside of mixing zone--ohio river and interstate wabash river"
"712"	"IN"	"1303"	"point of water intake"
"713"	"IN"	"1304"	"public water supply"
"714"	"IN"	"1306"	"public water supply - all waters except within great lakes"
"715"	"IN"	"1307"	"public water supply - great lakes"
"716"	"IN"	"1308"	"range of site-specific criteria"
"717"	"IN"	"1310"	"waters within great lakes"
"718"	"IN"	"1311"	"waters within great lakes - coldwater fish"
"719"	"IN"	"1312"	"waters within great lakes - outside of mixing zone"
"720"	"IN"	"1313"	"wildlife protection"
"721"	"IN"	"3954"	"aquatic life protection"
"722"	"IN"	"5375"	"salmonid waters - outside mixing zone"
"723"	"IN"	"5376"	"Lake Michigan"
"724"	"IN"	"5377"	"non-acipenseriformes (no sturgeon or paddlefish) waters"
"725"	"IA"	"1314"	"all surface water"
"726"	"IA"	"1315"	"class b(cw1) - cold water - type 1"
"727"	"IA"	"1316"	"class b(cw2) - cold water - type2"
"728"	"IA"	"1317"	"class b(lw) - lakes and wetlands"
"729"	"IA"	"1318"	"class b(ww-1) - warm water aquatic life - type 1"
"730"	"IA"	"1319"	"class b(ww-2) - warm water aquatic life - type 2"
"731"	"IA"	"1320"	"class b(ww-3) - warm water aquatic life - type 3"
"732"	"IA"	"1321"	"class a waters"
"733"	"IA"	"1322"	"class a1 - primary contact recreational use"
"734"	"IA"	"1323"	"class a2 - secondary contact recreational use"
"735"	"IA"	"1324"	"classes a2, b(cw), oiw, or onrw"
"736"	"IA"	"1325"	"class a3 - children's recreational use"
"737"	"IA"	"1326"	"class b waters"
"738"	"IA"	"1327"	"class c waters"
"739"	"IA"	"1331"	"fish and water consumption"
"740"	"IA"	"1332"	"fish consumption"
"741"	"IA"	"4443"	"Big Sioux River"
"742"	"IA"	"4444"	"Missouri River"
"743"	"IA"	"4445"	"Mississippi River"
"744"	"KS"	"1337"	"agriculture - irrigation"
"745"	"KS"	"1338"	"agriculture - livestock"
"746"	"KS"	"1339"	"domestic water supply"
"747"	"KS"	"1340"	"Aquatic Life: early life stages of fish absent"
"748"	"KS"	"1341"	"Aquatic Life: early life stages of fish present"
"749"	"KS"	"1343"	"food procurement"
"750"	"KS"	"1344"	"primary contact recreation-class a"
"751"	"KS"	"1345"	"primary contact recreation-class b"
"752"	"KS"	"1346"	"primary contact recreation-class c"
"753"	"KS"	"1347"	"primary contact recreation-public access"
"754"	"KS"	"1348"	"primary contact recreation-restricted access"
"755"	"KS"	"1349"	"primary contact recreation-swimming beach"
"756"	"KS"	"1351"	"secondary contact recreation-class a"
"757"	"KS"	"1352"	"secondary contact recreation-class b"
"758"	"KS"	"1353"	"secondary contact recreation-public access"
"759"	"KS"	"1354"	"secondary contact recreation-restricted access"
"760"	"KS"	"3955"	"Aquatic Life"
"761"	"KS"	"5476"	"aquatic life: non-thermally stratified surface waters"
"762"	"KS"	"5477"	"aquatic life: thermally stratified lakes or reservoirs"
"763"	"KY"	"1356"	"cold water aquatic habitat"
"764"	"KY"	"1357"	"cold water aquatic habitat; lake and reservoirs that support trout"
"765"	"KY"	"1360"	"domestic water supply source (dws)"
"766"	"KY"	"1361"	"fish consumption"
"767"	"KY"	"1362"	"primary contact recreation"
"768"	"KY"	"1364"	"secondary contact recreation"
"769"	"KY"	"1365"	"warm water aquatic habitat"
"770"	"LA"	"1367"	"drinking water supply"
"771"	"LA"	"1368"	"estuarine lakes, bays, bayous, and canals"
"772"	"LA"	"1369"	"lakes and reservoirs (freshwater lakes, reservoirs, and oxbows)"
"773"	"LA"	"1371"	"non-drinking water supply"
"774"	"LA"	"1372"	"scenic streams and outstanding natural resource waters"
"775"	"LA"	"1373"	"oyster propagation"
"776"	"LA"	"1374"	"primary contact recreation"
"777"	"LA"	"1375"	"range of site specific values"
"778"	"LA"	"1377"	"secondary contact recreation"
"779"	"LA"	"1378"	"streams and rivers"
"780"	"LA"	"1379"	"water bodies not specifically listed in the numerical criteria and designated use table"
"781"	"LA"	"3956"	"Aquatic Life Protection"
"782"	"LA"	"5134"	"Red, Mermentau, Atchafalaya, Mississippi, and Vermilion Rivers and Bayou Teche"
"783"	"LA"	"5135"	"Amite, Pearl, (includes Wilson Slough and Bradley Slough), Ouachita, Sabine, Calcasieu, Tangipahoa, Tickfaw, and Tchefuncte rivers"
"784"	"LA"	"5136"	"Atchafalaya River Basin"
"785"	"LA"	"5137"	"Barataria Basin"
"786"	"LA"	"5138"	"Calcasieu River Basin"
"787"	"LA"	"5139"	"Lake Pontchartrain Basin"
"788"	"LA"	"5140"	"Mermentau River Basin"
"789"	"LA"	"5141"	"Vermilion-Teche River Basin"
"790"	"LA"	"5142"	"Mississippi River Basin"
"791"	"LA"	"5143"	"Ouachita River Basin"
"792"	"LA"	"5144"	"Pearl River Basin"
"793"	"LA"	"5145"	"Red River Basin"
"794"	"LA"	"5146"	"Sabine River Basin"
"795"	"LA"	"5147"	"Terrebonne Basin"
"796"	"ME"	"1380"	"estuarine and marine waters - class sb"
"797"	"ME"	"1381"	"estuarine and marine waters - class sc"
"798"	"ME"	"1382"	"fresh surface waters - class a"
"799"	"ME"	"1383"	"fresh surface waters - class b"
"800"	"ME"	"1384"	"fresh surface waters - class c"
"801"	"ME"	"1385"	"lakes and ponds - class gpa"
"802"	"ME"	"3957"	"Statewide Criteria"
"803"	"ME"	"5319"	"fresh surface waters - class aa"
"804"	"ME"	"5320"	"spawning areas - class b fresh surface waters"
"805"	"ME"	"5321"	"estuarine and marine waters - class sa"
"806"	"ME"	"5337"	"fresh waters"
"807"	"ME"	"5338"	"estuarine and marine waters"
"808"	"ME"	"5339"	"Sustenance Fishing Waters - Statewide Criteria"
"809"	"MD"	"1386"	"drinking water mcl"
"810"	"MD"	"1387"	"estuarine water"
"811"	"MD"	"1388"	"Uses I-P, III-P, and IV-P -  includes public water supply; water contact recreation; and protection of aquatic life."
"812"	"MD"	"1389"	"Uses II and II-P - includes estuarine and marine aquatic life, shellfish harvesting, and public water supplies"
"813"	"MD"	"3958"	"ambient surface waters"
"814"	"MD"	"3959"	"Uses I, I-P, II, II-P, III, III-P, IV, and IV-P -  includes water contact recreation; non-tidal warmwater, estuarine, and marine aquatic life; shellfish harvesting; public water supply"
"815"	"MD"	"4243"	"Class I Waters – Water Contact Recreation and Protection of Nontidal Warmwater Aquatic Life"
"816"	"MD"	"5348"	"Class II Waters — Shellfish Waters"
"817"	"MD"	"5349"	"Class II Waters — Waters for Harvesting"
"818"	"MD"	"5350"	"Class II Waters — Support of Estuarine and Marine Aquatic Life and Shellfish Harvesting"
"819"	"MD"	"5351"	"Class II Waters — Seasonal and Migratory Fish Spawning and Nursery"
"820"	"MD"	"5352"	"Class II Waters —Open-Water Fish and Shellfish"
"821"	"MD"	"5353"	"Class II Waters —Seasonal Deep-Water Fish and Shellfish"
"822"	"MD"	"5354"	"Class II Waters —Seasonal Deep-Channel Refuge"
"823"	"MD"	"5355"	"Class III Waters — Nontidal Cold Water"
"824"	"MD"	"5356"	"Class IV Waters — Recreational Trout Waters"
"825"	"MA"	"1393"	"class a"
"826"	"MA"	"1394"	"class b"
"827"	"MA"	"1395"	"class c"
"828"	"MA"	"1396"	"class sa"
"829"	"MA"	"1397"	"class sb"
"830"	"MA"	"1398"	"class sc"
"831"	"MA"	"1399"	"smiths pond"
"832"	"MA"	"1400"	"south athol pond"
"833"	"MA"	"1401"	"southwick pond"
"834"	"MA"	"1402"	"spectacle pond"
"835"	"MA"	"1403"	"stoddard pond"
"836"	"MA"	"1404"	"stoneville pond"
"837"	"MA"	"1405"	"sugden reservoir"
"838"	"MA"	"1406"	"texas pond"
"839"	"MA"	"1407"	"tobin (mosquito) pond"
"840"	"MA"	"1408"	"wallace pond"
"841"	"MA"	"1409"	"wallis pond"
"842"	"MA"	"1410"	"ward pond"
"843"	"MA"	"1411"	"whites mill pond"
"844"	"MA"	"1412"	"whitney pond"
"845"	"MA"	"1413"	"wickaboag pond"
"846"	"MA"	"1414"	"wrights reservoir"
"847"	"MA"	"3968"	"all surface waters"
"848"	"MA"	"5322"	"inland waters"
"849"	"MA"	"5323"	"coastal and marine waters"
"850"	"MA"	"5324"	"range of site specific criteria"
"851"	"MI"	"1415"	"all surface waters"
"852"	"MI"	"1417"	"Great Lakes and connecting waters"
"853"	"MI"	"1418"	"Great Lakes, connecting waters, and inland streams"
"854"	"MI"	"1419"	"human cancer criteria - drinking"
"855"	"MI"	"1420"	"human cancer criteria - nondrinking"
"856"	"MI"	"1421"	"human noncancer criteria - drinking"
"857"	"MI"	"1422"	"human noncancer criteria - nondrinking"
"858"	"MI"	"1423"	"inland lakes"
"859"	"MI"	"1425"	"public water supply"
"860"	"MI"	"1426"	"public water supply (except for the Great Lakes and connecting waters)"
"861"	"MI"	"1427"	"rivers, streams, impoundments"
"862"	"MI"	"1428"	"surface waters for coldwater fish except for inland lakes"
"863"	"MI"	"1429"	"surface waters for warmwater fish and other aquatic life and migratory routes for anadromous salmonids"
"864"	"MI"	"1430"	"surface waters for warmwater fish and other aquatic life except for inland lakes"
"865"	"MI"	"1431"	"total body contact recreation"
"866"	"MI"	"1432"	"wildlife criteria"
